SBW_STATN_ID,SBW_STATN_NM,SBW_STATN_NCNAM,SBW_STATN_XCRD,SBW_STATN_YCRD,NEXT_STATN_ID1,NEXT_STATN_NM1,NEXT_STATN_ID2,NEXT_STATN_NM2,BFR_STATN_ID1,BFR_STATN_NM1,BFR_STATN_ID2,BFR_STATN_NM2,TRSF_STATN_ID1,TRSF_ROUTE_ID1,TRSF_STATN_ID2,TRSF_ROUTE_ID2,TRSF_STATN_ID3,TRSF_ROUTE_ID3,ROUTE_NO,SBW_STATN_TRSF_STATN_INFO,SBW_STATN_FOM_INFO,SBW_STATN_PTF_INFO,SBW_STATN_TLROM_INFO,SBW_STATN_CRSG_INFO,SBW_STATN_MTPL_INFO,SBW_STATN_SPT_PBSC_INFO,BIKE_CSTD_CNT,SBW_STATN_ADDR,SBW_STATN_TLNO,SBW_STATN_GFD_INFO,CITY_CD,ROAD_NM_ADDR,DATA_CONNO,OPERT_TPCD,OCCRR_DTM,CNTCT_BGN_DTM,CNTCT_PRCES_DTM,CNTCT_PRCES_STCD,TRNSA_ID
181,의왕,한국교통대학교,306966,524819,182,성균관대,0,,1181,당정,0,,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,경기도 의왕시 삼동 191,1544-7788,1,1000,경기도 의왕시 철도박물관로 66,70,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
182,성균관대,,308958,522543,183,화서,0,,181,의왕,0,,0,0,0,0,0,0,1,1,2,2,4,2,0,0,0,경기도 수원시 장안구 율전동 495-2,1544-7788,1,1000,경기도 수원시 장안구 서부로 2149,71,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
183,화서,,310599,520710,184,수원,0,,182,성균관대,0,,0,0,0,0,0,0,1,1,2,2,1,2,0,0,0,경기도 수원시 팔달구 화서동 464,1544-7788,0,1000,경기도 수원시 팔달구 덕영대로 692,72,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
184,수원,,311496,518748,185,세류,0,,183,화서,0,,1545,100,0,0,0,0,1,2,2,3,4,2,0,0,0,경기도 수원시 팔달구 매산로1가 18,1544-7788,2,1000,경기도 수원시 팔달구 덕영대로 924,73,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
185,세류,,312692,516269,186,병점,0,,184,수원,0,,0,0,0,0,0,0,1,1,2,3,2,2,0,0,0,경기도 수원시 권선구 장지동 25-4,1544-7788,0,1000,경기도 수원시 권선구 정조로 393-1,74,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
186,병점,한신대,314384,512108,187,세마,1187,서동탄,185,세류,0,,0,0,0,0,0,0,1,2,2,3,2,2,0,0,0,경기도 화성시 진안동 824-1,1544-7788,2,1000,경기도 화성시 떡전골로 97,75,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
187,세마,,315252,509929,188,오산대,0,,186,병점,0,,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,경기도 오산시 세교동 244-5,1544-7788,0,1000,경기도 오산시 세마역로 88,76,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
188,오산대,물향기수목원,316993,507908,189,오산,0,,187,세마,0,,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,경기도 오산시 수청동 435-1,1544-7788,0,1000,경기도 오산시 청학로 236,77,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
189,오산,,317287,505268,190,진위,0,,188,오산대,0,,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,경기도 오산시 오산동 603-116,1544-7788,0,1000,경기도 오산시 역광장로 59,78,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
190,진위,,316860,501310,1401,송탄,0,,189,오산,0,,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,경기도 평택시 진위면 하북리 139-3,1544-7788,0,1000,경기도 평택시 경기대로 1855,79,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
191,청량리,,316135,553559,1317,회기,0,,192,왕십리,0,,125,1,1806,108,1509,100,104,2,2,1,2,2,0,0,0,서울특별시 동대문구 전농동 588-1,1544-7788,1,1000,서울특별시 동대문구 왕산로 214,80,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
192,왕십리,,315253,551463,191,청량리,0,,193,응봉,0,,208,2,540,5,1510,100,104,2,2,1,2,2,0,0,0,서울특별시 성동구 행당동 168-151,1544-7788,1,1000,서울특별시 성동구 왕십리광장로 17,81,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
193,응봉,,314882,550185,192,왕십리,0,,195,옥수,0,,0,0,0,0,0,0,104,1,3,2,1,2,0,0,0,서울특별시 성동구 응봉동 246,1544-7788,0,1000,서울특별시 성동구 고산자로 123,82,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
195,옥수,,313462,549139,193,응봉,0,,196,한남,0,,335,3,0,0,0,0,104,2,3,2,2,2,0,0,0,서울특별시 성동구 옥수동 168-1,1544-7788,0,1000,서울특별시 성동구 동호로 21,83,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
196,한남,,312605,547923,195,옥수,0,,197,서빙고,0,,0,0,0,0,0,0,104,1,3,2,2,2,0,0,0,서울특별시 용산구 한남동 399-7,1544-7788,0,1000,서울특별시 용산구 독서당로 6길 12-13,84,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
197,서빙고,,310771,546860,196,한남,0,,198,이촌,0,,0,0,0,0,0,0,104,1,2,2,1,2,0,0,0,서울특별시 용산구 서빙고동 241-98,1544-7788,0,1000,서울특별시 용산구 서빙고로 238,85,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
198,이촌,,309474,547180,197,서빙고,0,,1318,용산,0,,430,4,0,0,0,0,104,2,2,2,1,2,0,0,0,서울특별시 용산구 이촌동 17-69,1544-7788,0,1000,서울특별시 용산구 이촌로 71길 42,86,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
199,동묘앞,,313306,552782,128,동대문,0,,127,신설동,0,,636,6,0,0,0,0,1,2,1,2,2,2,0,0,0,서울특별시 종로구 숭인동 117,02-6110-1271,0,1000,서울특별시 종로구 종로 359,87,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
201,시청,,309667,551748,202,을지로입구,0,,243,충정로,0,,132,1,0,0,0,0,2,2,1,1,4,2,0,0,0,서울특별시 중구 서소문동 90-1,02-6110-2011,0,1000,서울특별시 중구 서소문로 127,88,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
202,을지로입구,,310323,552021,203,을지로3가,0,,201,시청,0,,0,0,0,0,0,0,2,1,1,2,2,1,1,0,0,서울특별시 중구 을지로1가 100-1,02-6110-2021,1,1000,서울특별시 중구 을지로 42,89,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
203,을지로3가,,311054,552038,204,을지로4가,0,,202,을지로입구,0,,330,3,0,0,0,0,2,2,1,2,2,1,0,0,0,서울특별시 중구 을지로3가 347-3,02-6110-2031,1,1000,서울특별시 중구 을지로 106,90,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
204,을지로4가,,311645,552068,205,동대문역사문화공원,0,,203,을지로3가,0,,535,5,0,0,0,0,2,2,1,2,2,1,1,0,0,서울특별시 중구 을지로4가 267-1,02-6110-2041,1,1000,서울특별시 중구 을지로 178,91,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
205,동대문역사문화공원,,312644,551953,206,신당,0,,204,을지로4가,0,,422,4,536,5,0,0,2,2,1,2,1,2,0,0,30,서울특별시 중구 을지로7가 112-3,02-6110-2051,1,1000,서울특별시 중구 을지로 279,92,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
206,신당,,313574,551943,207,상왕십리,0,,205,동대문역사문화공원,0,,635,6,0,0,0,0,2,2,1,2,2,2,0,0,0,서울특별시 중구 신당동 99,02-6110-2061,1,1000,서울특별시 중구 퇴계로 431-1,93,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
207,상왕십리,,314404,551805,208,왕십리,0,,206,신당,0,,0,0,0,0,0,0,2,1,1,2,2,1,0,0,49,서울특별시 성동구 하왕십리동 946-14,02-6110-2071,1,1000,서울특별시 성동구 왕십리로 374,94,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
208,왕십리,,315170,551437,209,한양대,0,,207,상왕십리,0,,192,104,540,5,1510,100,2,2,1,2,2,2,1,1,28,서울특별시 성동구 행당동 192,02-6110-2081,1,1000,서울특별시 성동구 왕십리로 300,95,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
209,한양대,,315700,550806,210,뚝섬,0,,208,왕십리,0,,0,0,0,0,0,0,2,1,2,2,2,1,1,0,63,서울특별시 성동구 행당동 산 17,02-6110-2091,1,1000,서울특별시 성동구 왕십리로 206,96,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
210,뚝섬,,316013,549872,211,성수,0,,209,한양대,0,,0,0,0,0,0,0,2,1,3,2,2,1,1,0,302,서울특별시 성동구 성수동1가 656-745,02-6110-2101,1,1000,서울특별시 성동구 아차산로 18,97,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
211,성수,,316776,549568,212,건대입구,251,용답,210,뚝섬,0,,0,0,0,0,0,0,2,2,3,2,2,2,1,0,231,서울특별시 성동구 성수동2가 300-1,02-6110-2111,2,1000,서울특별시 성동구 아차산로 100,98,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
212,건대입구,,317943,549093,213,구의,0,,211,성수,0,,727,7,0,0,0,0,2,2,3,2,1,2,1,0,244,서울특별시 광진구 화양동 7-3,02-6110-2121,1,1000,서울특별시 광진구 아차산로 243,99,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
213,구의,광진구청,319433,548718,214,강변,0,,212,건대입구,0,,0,0,0,0,0,0,2,1,3,2,2,1,1,0,200,서울특별시 광진구 구의동 245-24,02-6110-2131,1,1000,서울특별시 광진구 아차산로 384-1,100,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
214,강변,동서울터미널,320185,548489,215,잠실나루,0,,213,구의,0,,0,0,0,0,0,0,2,1,3,2,2,2,0,0,50,서울특별시 광진구 구의동 546-6,02-6110-2141,1,1000,서울특별시 광진구 강변역로 53,101,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
215,잠실나루,,320979,546874,216,잠실,0,,214,강변,0,,0,0,0,0,0,0,2,1,3,2,2,2,1,0,182,서울특별시 송파구 신천동 15,02-6110-2151,1,1000,서울특별시 송파구 오금로 20,102,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
216,잠실,송파구청,320647,546064,217,잠실새내,0,,215,잠실나루,0,,814,8,0,0,0,0,2,2,1,2,2,1,0,0,159,서울특별시 송파구 잠실동 8,02-6110-2161,1,1000,서울특별시 송파구 올림픽로 265,103,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
217,잠실새내,,319357,545886,218,종합운동장,0,,216,잠실,0,,0,0,0,0,0,0,2,1,1,2,2,1,1,0,133,서울특별시 송파구 잠실동 33,02-6110-2171,1,1000,서울특별시 송파구 올림픽로 140,104,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
218,종합운동장,,318312,545833,219,삼성,0,,217,잠실새내,0,,930,9,0,0,0,0,2,2,1,2,2,2,1,0,80,서울특별시 송파구 잠실동 122,02-6110-2181,1,1000,서울특별시 송파구 올림픽로 23,105,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
219,삼성,무역센터,317370,545599,220,선릉,0,,218,종합운동장,0,,0,0,0,0,0,0,2,1,1,1,2,2,0,0,30,서울특별시 강남구 삼성동 172-66,02-6110-2191,0,1000,서울특별시 강남구 테헤란로 538,106,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
220,선릉,,316109,545125,221,역삼,0,,219,삼성,0,,1515,100,0,0,0,0,2,2,1,2,2,1,1,0,0,서울특별시 강남구 삼성동 172-66,02-6110-2201,1,1000,서울특별시 강남구 테헤란로 340,107,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
221,역삼,,315044,544729,222,강남,0,,220,선릉,0,,0,0,0,0,0,0,2,1,1,2,2,1,1,0,0,서울특별시 강남구 역삼동 804,02-6110-2211,1,1000,서울특별시 강남구 테헤란로 156,108,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
222,강남,,314217,544419,223,교대,0,,221,역삼,0,,1910,109,0,0,0,0,2,2,1,2,1,2,0,0,12,서울특별시 강남구 역삼동 858,02-6110-2221,1,1000,서울특별시 강남구 강남대로 396,109,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
223,교대,법원.검찰청,313064,543990,224,서초,0,,222,강남,0,,340,3,0,0,0,0,2,2,1,2,2,2,1,0,21,서울특별시 서초구 서초동 1748-4,02-6110-2231,1,1000,서울특별시 서초구 서초대로 294,110,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
224,서초,,312447,543760,225,방배,0,,223,교대,0,,0,0,0,0,0,0,2,1,1,2,2,2,1,0,0,서울특별시 서초구 서초동 1748-5,02-6110-2241,1,1000,서울특별시 서초구 서초대로 233,111,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
225,방배,,311546,542624,226,사당,0,,224,서초,0,,0,0,0,0,0,0,2,1,1,2,2,2,1,0,15,서울특별시 서초구 방배동 912-14,02-6110-2251,1,1000,서울특별시 서초구 방배로 80,112,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
226,사당,,310125,542089,227,낙성대,0,,225,방배,0,,433,4,0,0,0,0,2,2,1,2,2,1,1,0,250,서울특별시 동작구 사당동 1129,02-6110-2261,1,1000,서울특별시 동작구 남부순환로 2089,113,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
227,낙성대,,308514,542168,228,서울대입구,0,,226,사당,0,,0,0,0,0,0,0,2,1,1,2,2,1,1,0,120,서울특별시 관악구 봉천동 1693-39,02-6110-2271,1,1000,서울특별시 관악구 남부순환로 1928,114,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
228,서울대입구,관악구청,307572,542633,229,봉천,0,,227,낙성대,0,,0,0,0,0,0,0,2,1,1,1,2,2,1,0,51,서울특별시 관악구 봉천동 979-2,02-6110-2281,0,1000,서울특별시 관악구 남부순환로 1822,115,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
229,봉천,,306589,542785,230,신림,0,,228,서울대입구,0,,0,0,0,0,0,0,2,1,1,1,2,2,0,0,42,서울특별시 관악구 봉천동 979-7,02-6110-2291,0,1000,서울특별시 관악구 남부순환로 1721,116,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
230,신림,,305539,542996,231,신대방,0,,229,봉천,0,,0,0,0,0,0,0,2,1,1,1,1,2,1,0,63,서울특별시 관악구 신림동 1467-10,02-6110-2301,0,1000,서울특별시 관악구 남부순환로 1614,117,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
231,신대방,,304093,543373,232,구로디지털단지,0,,230,신림,0,,0,0,0,0,0,0,2,1,3,2,1,2,1,0,311,서울특별시 동작구 신대방동 643-1,02-6110-2311,1,1000,서울특별시 동작구 대림로 2,118,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
232,구로디지털단지,,303046,543133,233,대림,0,,231,신대방,0,,0,0,0,0,0,0,2,1,3,2,1,2,0,0,150,서울특별시 구로구 구로동 810-3,02-6110-2321,1,1000,서울특별시 구로구 도림천로 477,119,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
233,대림,구로구청,302476,544041,234,신도림,0,,232,구로디지털단지,0,,744,7,0,0,0,0,2,2,3,2,1,2,1,0,204,서울특별시 구로구 구로동 1204,02-6110-2331,1,1000,서울특별시 구로구 도림천로 351,120,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
234,신도림,,302180,545731,235,문래,261,도림천,233,대림,0,,140,1,0,0,0,0,2,2,1,3,2,2,0,0,180,서울특별시 구로구 신도림동 460-26,02-6110-2341,0,1000,서울특별시 구로구 새말로 117-21,121,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
235,문래,,302499,546774,236,영등포구청,0,,234,신도림,0,,0,0,0,0,0,0,2,1,1,2,2,1,1,0,56,서울특별시 영등포구 문래동3가 68-1,02-6110-2351,1,1000,서울특별시 영등포구 당산로 28,122,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
236,영등포구청,,302671,547636,237,당산,0,,235,문래,0,,523,5,0,0,0,0,2,2,1,2,1,2,1,0,45,서울특별시 영등포구 당산동3가 270-1,02-6110-2361,1,1000,서울특별시 영등포구 당산로 121,123,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
237,당산,,303215,548637,238,합정,0,,236,영등포구청,0,,913,9,0,0,0,0,2,2,3,2,1,2,0,0,64,서울특별시 영등포구 당산동6가 323-1,02-6110-2371,1,1000,서울특별시 영등포구 당산로 229,124,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
238,합정,,304283,550298,239,홍대입구,0,,237,당산,0,,622,6,0,0,0,0,2,2,1,2,2,3,1,0,35,서울특별시 마포구 서교동 393,02-6110-2381,1,1000,서울특별시 마포구 양화로 55,125,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
239,홍대입구,,305109,551055,240,신촌,0,,238,합정,0,,4003,101,1609,104,0,0,2,2,1,1,2,2,1,0,28,서울특별시 마포구 동교동 165,02-6110-2391,0,1000,서울특별시 마포구 양화로 160,126,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
240,신촌,,306307,550865,241,이대,0,,239,홍대입구,0,,0,0,0,0,0,0,2,1,1,2,2,1,1,0,0,서울특별시 마포구 노고산동 31-11,02-6110-2401,1,1000,서울특별시 마포구 신촌로 90,127,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
241,이대,,307060,551025,242,아현,0,,240,신촌,0,,0,0,0,0,0,0,2,1,1,1,2,2,0,0,10,서울특별시 마포구 염리동 8-85,02-6110-2411,0,1000,서울특별시 마포구 신촌로 180,128,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
242,아현,,307964,551084,243,충정로,0,,241,이대,0,,0,0,0,0,0,0,2,1,1,2,2,2,0,0,39,서울특별시 마포구 아현동 354-23,02-6110-2421,1,1000,서울특별시 마포구 신촌로 270,129,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
243,충정로,경기대입구,308701,551337,201,시청,0,,242,아현,0,,531,5,0,0,0,0,2,2,1,1,2,2,1,0,20,서울특별시 서대문구 충정로3가 319-1,02-6110-2431,0,1000,서울특별시 서대문구 서소문로 17,130,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
251,용답,,316341,551526,252,신답,0,,211,성수,0,,0,0,0,0,0,0,2,1,2,2,2,2,0,0,21,서울특별시 성동구 용답동 127,02-6110-1341,1,1000,서울특별시 성동구 용답길 86,131,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
252,신답,,316012,552386,254,용두,0,,251,용답,0,,0,0,0,0,0,0,2,1,2,2,1,2,0,0,49,서울특별시 성동구 용답동 129-2,02-6110-1351,1,1000,서울특별시 성동구 천호대로 232,132,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
253,신설동,,314090,552931,0,,0,,254,용두,0,,127,1,11333,113,0,0,2,2,1,2,2,2,0,0,14,서울특별시 동대문구 신설동 76-5,02-6110-1371,2,1000,서울특별시 동대문구 왕산로 1,133,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
254,용두,,315278,552842,253,신설동,0,,252,신답,0,,0,0,0,0,0,0,2,1,1,2,1,2,0,0,0,서울특별시 동대문구 용두동 47-1,02-6110-1361,1,1000,서울특별시 동대문구 천호대로 129,134,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
261,도림천,,301417,546395,262,양천구청,0,,234,신도림,0,,0,0,0,0,0,0,2,1,1,2,2,2,0,0,14,서울특별시 구로구 신도림동 323-16,02-6110-2441,1,1000,서울특별시 구로구 경인로 67길 160,135,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
262,양천구청,,299912,546175,263,신정네거리,0,,261,도림천,0,,0,0,0,0,0,0,2,1,1,2,1,2,1,1,120,서울특별시 양천구 신정동 276-7,02-6110-2451,1,1000,서울특별시 양천구 목동로 3길 33,136,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
263,신정네거리,,298788,547064,264,까치산,0,,262,양천구청,0,,0,0,0,0,0,0,2,1,1,2,2,1,0,0,40,서울특별시 양천구 신정동 1231,02-6110-2461,1,1000,서울특별시 양천구 중앙로 261,137,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
264,까치산,,298283,548315,0,,0,,263,신정네거리,0,,518,5,0,0,0,0,2,2,1,4,2,2,0,0,0,서울특별시 강서구 화곡동 662-5,02-6311-5181,1,1000,서울특별시 강서구 강서로 54,138,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
310,대화,,289704,564490,311,주엽,0,,0,,0,,0,0,0,0,0,0,3,1,1,1,2,2,0,0,0,경기도 고양시 일산서구 대화동 2221,1544-7788,2,1000,경기도 고양시 일산서구 중앙로 1569,139,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
311,주엽,,290914,563807,312,정발산,0,,310,대화,0,,0,0,0,0,0,0,3,1,1,2,2,2,0,0,0,경기도 고양시 일산서구 주엽동 166-7,1544-7788,1,1000,경기도 고양시 일산서구 중앙로 1432,140,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
312,정발산,,291959,562636,313,마두,0,,311,주엽,0,,0,0,0,0,0,0,3,1,1,2,2,2,0,0,0,경기도 고양시 일산동구 마두동 1123,1544-7788,1,1000,경기도 고양시 일산동구 중앙로 1270,141,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
313,마두,,292335,561795,314,백석,0,,312,정발산,0,,0,0,0,0,0,0,3,1,1,2,2,2,0,0,0,경기도 고양시 일산동구 마두동 765-1,1544-7788,1,1000,경기도 고양시 일산동구 중앙로 1180,142,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
314,백석,,293246,560761,315,대곡,0,,313,마두,0,,0,0,0,0,0,0,3,1,1,1,2,2,0,0,0,경기도 고양시 일산동구 백석동 1538,1544-7788,0,1000,경기도 고양시 일산동구 중앙로 1042,143,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
315,대곡,,295252,559476,316,화정,0,,314,백석,0,,1618,104,0,0,0,0,3,2,2,2,1,2,0,0,0,경기도 고양시 덕양구 대장동 420-1,1544-7788,1,1000,경기도 고양시 덕양구 대주로 107번길 71-81,144,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
316,화정,,297165,559781,317,원당,0,,315,대곡,0,,0,0,0,0,0,0,3,1,1,2,2,2,0,0,0,경기도 고양시 덕양구 화정동 1098,1544-7788,1,1000,경기도 고양시 덕양구 화정로 60,145,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
317,원당,,298105,561849,370,원흥,0,,316,화정,0,,0,0,0,0,0,0,3,1,2,2,2,2,0,0,0,경기도 고양시 덕양구 성사동 410-7,1544-7788,1,1000,경기도 고양시 덕양구 고양대로 1429,146,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
318,삼송,농협대앞,302742,561767,319,지축,0,,370,원흥,0,,0,0,0,0,0,0,3,1,1,2,2,1,0,0,0,경기도 고양시 덕양구 삼송동 18-5,1544-7788,1,1000,경기도 고양시 덕양구 삼송로 194,147,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
319,지축,,304340,561196,320,구파발,0,,318,삼송,0,,0,0,0,0,0,0,3,1,2,1,1,2,0,0,77,경기도 고양시 덕양구 지축동 818-64,1544-7788,0,1000,경기도 고양시 덕양구 삼송로 300,148,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
320,구파발,,304774,559911,321,연신내,0,,319,지축,0,,0,0,0,0,0,0,3,1,1,1,2,2,1,0,67,서울특별시 은평구 진관동 67-26,02-6110-3201,0,1000,서울특별시 은평구 진관2로 15-25,149,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
321,연신내,,304959,557962,322,불광,0,,320,구파발,0,,614,6,0,0,0,0,3,2,1,1,2,2,0,0,43,서울특별시 은평구 갈현동 397,02-6110-3211,0,1000,서울특별시 은평구 통일로 849,150,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
322,불광,,305746,556957,323,녹번,0,,321,연신내,0,,612,6,0,0,0,0,3,2,1,2,2,1,0,0,141,서울특별시 은평구 대조동 14-1,02-6110-3221,1,1000,서울특별시 은평구 통일로 723-1,151,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
323,녹번,,306223,555930,324,홍제,0,,322,불광,0,,0,0,0,0,0,0,3,1,1,1,2,2,0,0,56,서울특별시 은평구 녹번동 55,02-6110-3231,0,1000,서울특별시 은평구 통일로 602-1,152,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
